"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.523346042E0,-1.817221069E-1,7.702981567E-1,9.727371826E0,9.759515604E0
9.533263042E0,-1.143621826E-1,5.026547241E-1,1.004575974E1,1.005897754E1
9.543180042E0,-4.700225830E-2,2.938389587E-1,1.026325745E1,1.026757050E1
9.553097042E0,-9.819580078E-2,4.897814941E-1,9.673932953E0,9.686821311E0
9.563014042E0,-1.486408997E-1,6.605763245E-1,9.768536224E0,9.791974018E0
9.572931042E0,-1.719923401E-1,1.510359192E-1,1.039408539E1,1.039660542E1
9.582848042E0,-6.556365967E-2,1.215472412E-1,1.003797592E1,1.003892589E1
9.592765042E0,-1.911524963E-1,5.771997070E-1,9.708361359E0,9.727382950E0
9.602682042E0,-3.382965088E-1,4.646337891E-1,9.758956146E0,9.775865903E0
9.612599042E0,-2.600093079E-1,6.170169067E-1,9.689949646E0,9.713055073E0
9.622516042E0,-1.821711731E-1,5.451663208E-1,1.015787659E1,1.017412647E1
9.632433042E0,-2.285746765E-1,5.532495117E-1,1.037208115E1,1.038934063E1
9.642350042E0,-5.448669434E-2,5.921685791E-1,1.038555313E1,1.040256441E1
9.652267042E0,8.666976929E-2,7.818241882E-1,1.039603134E1,1.042574834E1
9.662184042E0,1.332229614E-1,1.004710693E0,1.020353165E1,1.025374322E1
9.672101042E0,2.409988403E-2,8.517288208E-1,1.026445496E1,1.029976011E1
9.682018042E0,6.945556641E-2,9.216334534E-1,1.028092072E1,1.032238166E1
9.691935042E0,6.661148071E-2,1.094374237E0,1.025786865E1,1.031629591E1
9.701852042E0,1.216969299E-1,9.868977356E-1,1.028316605E1,1.033113165E1
9.711769042E0,5.673202515E-2,8.795709229E-1,1.025322830E1,1.029104242E1
9.721686042E0,-8.906478882E-2,8.053253174E-1,1.025846741E1,1.029041471E1
9.731603042E0,-8.547225952E-2,8.653504944E-1,1.005548950E1,1.009301769E1
9.741520042E0,-1.481918335E-2,8.954379272E-1,9.762698364E0,9.803688492E0
9.751437042E0,-1.547781372E-1,9.463320923E-1,9.681118011E0,9.728491489E0
9.761354042E0,-2.261796570E-1,9.852511597E-1,9.611063690E0,9.664078970E0
9.771271042E0,-2.091151428E-1,9.973759460E-1,9.525741119E0,9.580095605E0
9.781188042E0,-2.004331970E-1,1.027762756E0,9.460626526E0,9.518399236E0
9.791105042E0,-1.660047913E-1,1.061592407E0,9.489516449E0,9.550154892E0
9.801022042E0,-2.026785278E-1,1.094224548E0,9.535919952E0,9.600634109E0
9.810939042E0,-2.353106689E-1,1.124162292E0,9.597891083E0,9.666365667E0
9.820856042E0,-1.207987976E-1,1.104553070E0,9.803713074E0,9.866479609E0
9.830773042E0,-1.300794983E-1,1.107995911E0,1.010309052E1,1.016449770E1
9.840690042E0,1.092727661E-2,1.106948090E0,1.028945297E1,1.034883066E1
9.850607042E0,4.954696655E-2,1.123862915E0,1.018661682E1,1.024854551E1
9.860524042E0,-5.568420410E-2,1.180145874E0,1.013736923E1,1.020598354E1
9.870441042E0,-1.613644409E-1,1.235680389E0,1.030651749E1,1.038158211E1
9.880358042E0,-8.008346558E-2,1.234632568E0,1.040171951E1,1.047504175E1
9.890275042E0,-4.490661621E-2,1.266965332E0,1.034004776E1,1.041747596E1
9.900192042E0,-3.263214111E-2,1.296753387E0,1.017164795E1,1.025402634E1
9.910109042E0,-8.412506104E-2,1.350042572E0,1.006117767E1,1.015169878E1
9.920026042E0,-1.306782532E-1,1.407523041E0,9.901459808E0,1.000185504E1
9.929943042E0,-1.933978271E-1,1.442101135E0,9.699080658E0,9.807610515E0
9.939860042E0,-1.847158813E-1,1.471440125E0,9.601483612E0,9.715335483E0
9.949777042E0,-1.598675537E-1,1.516795807E0,9.588311005E0,9.708858588E0
9.959694042E0,-1.743873596E-1,1.560205536E0,9.584269409E0,9.711996312E0
9.969611042E0,-1.926493835E-1,1.587149506E0,9.515861664E0,9.649237304E0
9.979528042E0,-1.820214844E-1,1.628313904E0,9.428293762E0,9.569600893E0
9.989445042E0,-1.326242065E-1,1.660347290E0,9.314530334E0,9.462283956E0
9.999362042E0,-9.669891357E-2,1.672322388E0,9.226812744E0,9.377637563E0
1.000927904E1,-1.339714050E-1,1.663490753E0,9.311536560E0,9.459908188E0
1.001919604E1,-1.469943237E-1,1.675166473E0,9.528435516E0,9.675684649E0
1.002911304E1,-1.707948303E-1,1.712588654E0,9.716743927E0,9.867990845E0
1.003903004E1,-1.698966980E-1,1.731150055E0,9.790839844E0,9.944158599E0
1.004894704E1,-2.198927307E-1,1.736688538E0,9.795929260E0,9.951114006E0
1.005886404E1,-1.627116394E-1,1.740580444E0,9.792037354E0,9.946863370E0
1.006878104E1,-1.847158813E-1,1.754800873E0,9.862391052E0,1.001899213E1
1.007869804E1,-1.604663086E-1,1.753004608E0,9.909992065E0,1.006512381E1
1.008861504E1,-1.284329224E-1,1.749561768E0,9.940528564E0,1.009413540E1
1.009853204E1,-1.866618347E-1,1.780547333E0,9.936786346E0,1.009677742E1
1.010844892E1,-2.342628479E-1,1.800755310E0,9.848470001E0,1.001448751E1
1.011836592E1,-2.520758057E-1,1.828597412E0,9.684710541E0,9.859053148E0
1.012828292E1,-2.817141724E-1,1.837578735E0,9.656119995E0,9.833448624E0
1.013819992E1,-2.547702026E-1,1.836830292E0,9.716145172E0,9.891528213E0
1.014811592E1,-1.598675537E-1,1.817520447E0,9.757608948E0,9.926725069E0
1.015803292E1,-1.772314453E-1,1.821262665E0,9.755662994E0,9.925793124E0
1.016795092E1,-1.501377869E-1,1.830842743E0,9.693392487E0,9.865920353E0
1.017786692E1,-6.661148071E-2,1.841919708E0,9.629625092E0,9.804426791E0
1.018778392E1,-7.274871826E-2,1.848356323E0,9.648485870E0,9.824204449E0
1.019770092E1,-1.654060364E-1,1.858235779E0,9.715097351E0,9.892599047E0
1.020761792E1,-1.121168518E-1,1.862277374E0,9.805509338E0,9.981415761E0
1.021753492E1,-9.969268799E-2,1.878144379E0,9.840536499E0,1.001865877E1
1.022745192E1,-9.175918579E-2,1.881437531E0,9.818083191E0,9.997148817E0
1.023736892E1,-1.285826111E-1,1.908231812E0,9.807455292E0,9.992200030E0
1.024728592E1,-6.646179199E-2,1.900447998E0,9.804162140E0,9.986877141E0
1.025720292E1,-6.256988525E-2,1.899699554E0,9.819879456E0,1.000214007E1
1.026711992E1,-1.251397705E-1,1.895059204E0,9.834548950E0,1.001624992E1
1.027703692E1,-8.846603394E-2,1.895358582E0,9.863289185E0,1.004413679E1
1.028695392E1,-1.199006653E-1,1.898801422E0,9.901759186E0,1.008288937E1
1.029687092E1,-9.190887451E-2,1.908980255E0,9.896220703E0,1.007907918E1
1.030678792E1,-1.125659180E-1,1.950144653E0,9.902058563E0,1.009289349E1
1.031670492E1,-1.255888367E-1,1.967957611E0,9.933792572E0,1.012762877E1
1.032662192E1,-6.646179199E-2,1.944905548E0,9.923014984E0,1.011203744E1
1.033653892E1,-4.849914551E-2,1.939816132E0,9.959239655E0,1.014651139E1
1.034645592E1,-8.098159790E-2,1.968556366E0,9.928254089E0,1.012185761E1
1.035637292E1,-1.074765015E-1,2.001188507E0,9.841135254E0,1.004311952E1
1.036628992E1,-8.696914673E-2,2.009271698E0,9.850715332E0,1.005392107E1
1.037620692E1,-1.035845947E-1,2.035018158E0,9.868378601E0,1.007655322E1
1.038612392E1,-6.601272583E-2,2.040706329E0,9.839189301E0,1.004880521E1
1.039604092E1,-5.284011841E-2,2.059118042E0,9.780062256E0,9.994617397E0
1.040595792E1,-6.137237549E-2,2.090552673E0,9.736951904E0,9.959036572E0
1.041587492E1,-2.365081787E-2,2.089355164E0,9.754914551E0,9.976187762E0
1.042579192E1,-5.643264771E-2,2.111958160E0,9.719588013E0,9.946554331E0
1.043570892E1,-1.038839722E-1,2.148332520E0,9.664352875E0,9.900800017E0
1.044562592E1,-8.622070312E-2,2.169887695E0,9.629176025E0,9.871011982E0
1.045554292E1,-1.092727661E-1,2.206711121E0,9.572593689E0,9.824258977E0
1.046545992E1,-8.711883545E-2,2.211201782E0,9.549242249E0,9.802297207E0
1.047537692E1,-8.936416626E-2,2.230062561E0,9.517807617E0,9.775982141E0
1.048529392E1,-1.269360352E-1,2.261497192E0,9.498946838E0,9.765268729E0
1.049521092E1,-1.197509766E-1,2.274669800E0,9.531429291E0,9.799826903E0
1.050512792E1,-1.049317932E-1,2.291734314E0,9.655072174E0,9.923884095E0
1.051504492E1,-1.044827271E-1,2.287393341E0,9.731114044E0,9.996882788E0
1.052496192E1,-1.320254517E-1,2.307751007E0,9.783056030E0,1.005242910E1
1.053487892E1,-1.532812500E-1,2.331401825E0,9.735005951E0,1.001145696E1
1.054479592E1,-1.423539734E-1,2.342179413E0,9.683662720E0,9.963904492E0
1.055471292E1,-1.258882141E-1,2.345622253E0,9.634265442E0,9.916494451E0
1.056462992E1,-1.592687988E-1,2.362088013E0,9.623188477E0,9.910125266E0
1.057454692E1,-1.442999268E-1,2.375110931E0,9.723779297E0,1.001068720E1
1.058446392E1,-1.347198486E-1,2.376907196E0,9.839638367E0,1.012355276E1
1.059438092E1,-1.263372803E-1,2.400258636E0,9.861642609E0,1.015032992E1
1.060429792E1,-1.362167358E-1,2.419418793E0,9.809700623E0,1.010457167E1
1.061421492E1,-1.431024170E-1,2.447260895E0,9.802665253E0,1.010454404E1
1.062413192E1,-8.771759033E-2,2.442620544E0,9.797875214E0,1.009814083E1
1.063404892E1,-9.460327148E-2,2.451452179E0,9.736353149E0,1.004067429E1
1.064396592E1,-9.595046997E-2,2.479443970E0,9.661508789E0,9.975048921E0
1.065388292E1,-7.200027466E-2,2.482886810E0,9.563762054E0,9.881065509E0
1.066379992E1,-1.080752563E-1,2.526895294E0,9.568402405E0,9.897030093E0
1.067371692E1,-7.963439941E-2,2.530936890E0,9.550739136E0,9.880718659E0
1.068363392E1,-8.068222046E-2,2.559377747E0,9.559271393E0,9.896291913E0
1.069355092E1,-5.598358154E-2,2.558928680E0,9.596394196E0,9.931869497E0
1.070346792E1,-5.493576050E-2,2.565814362E0,9.579179993E0,9.917011173E0
1.071338492E1,-7.589218140E-2,2.595452728E0,9.571396179E0,9.917346384E0
1.072330192E1,-8.846603394E-2,2.609822845E0,9.604776764E0,9.953428465E0
1.073321892E1,-8.262817383E-2,2.632874908E0,9.600884857E0,9.955694237E0
1.074313592E1,-1.173559570E-1,2.660866699E0,9.585317230E0,9.948481815E0
1.075305192E1,-1.419049072E-1,2.681972809E0,9.576784973E0,9.946251835E0
1.076296892E1,-1.263372803E-1,2.686613159E0,9.542955322E0,9.914728824E0
1.077288592E1,-1.118174744E-1,2.715054016E0,9.550439758E0,9.929497522E0
1.078280292E1,-7.050338745E-2,2.726280670E0,9.596693573E0,9.976678032E0
1.079271992E1,-5.688171387E-2,2.734064484E0,9.645192719E0,1.002537215E1
1.080263692E1,-1.207987976E-1,2.748434601E0,9.677675171E0,1.006110739E1
1.081255392E1,-1.673519897E-1,2.784210205E0,9.681267700E0,1.007505719E1
1.082247092E1,-1.109193420E-1,2.799328766E0,9.623038788E0,1.002254559E1
1.083238792E1,-9.101074219E-2,2.811154175E0,9.546098785E0,9.951827610E0
1.084230492E1,-1.010398865E-1,2.833607483E0,9.553732910E0,9.965608508E0
1.085222192E1,-9.505233765E-2,2.840343475E0,9.557774506E0,9.971340908E0
1.086213892E1,-7.753875732E-2,2.861150208E0,9.570647736E0,9.989468997E0
1.087205592E1,-1.166075134E-1,2.890040131E0,9.645192719E0,1.006954179E1
1.088197292E1,-1.344204712E-1,2.913241882E0,9.657616882E0,1.008834035E1
1.089188992E1,-1.157093811E-1,2.930905151E0,9.679770813E0,1.011442320E1
1.090180692E1,-9.250762939E-2,2.942431183E0,9.693542175E0,1.013070673E1
1.091172392E1,-6.945556641E-2,2.967279510E0,9.686357117E0,1.013089759E1
1.092164092E1,-8.457412720E-2,3.003653870E0,9.595795441E0,1.005526626E1
1.093155792E1,-7.140151978E-2,3.018922119E0,9.540111237E0,1.000663337E1
1.094147492E1,-1.097218323E-1,3.057841187E0,9.560169525E0,1.003789186E1
1.095139192E1,-1.619631958E-1,3.091970215E0,9.590855713E0,1.007824514E1
1.096130892E1,-1.811233521E-1,3.126997375E0,9.569749603E0,1.006931108E1
1.097122592E1,-1.710942078E-1,3.174448700E0,9.523795166E0,1.004037211E1
1.098114292E1,-1.788780212E-1,3.183280334E0,9.510023804E0,1.003024545E1
1.099105992E1,-1.582209778E-1,3.188220062E0,9.539213104E0,1.005914349E1
1.100097692E1,-1.456471252E-1,3.215762787E0,9.481582947E0,1.001312931E1
1.101089392E1,-1.372645569E-1,3.275488586E0,9.305549011E0,9.866149676E0
1.102081092E1,-1.254391479E-1,3.330274658E0,9.163195038E0,9.750415764E0
1.103072792E1,-1.287322998E-1,3.363954620E0,9.096583557E0,9.699515199E0
1.104064492E1,-1.130149841E-1,3.366349640E0,9.177415466E0,9.775992887E0
1.105056192E1,-1.145118713E-1,3.393592987E0,9.272617493E0,9.874766908E0
1.106047892E1,-9.101074219E-2,3.415148163E0,9.341923370E0,9.947012224E0
1.107039592E1,-9.729766846E-2,3.429069214E0,9.369915161E0,9.978140740E0
1.108031292E1,-3.158432007E-2,3.432661743E0,9.529183960E0,1.012864804E1
1.109022992E1,-3.906875610E-2,3.461252289E0,9.573641510E0,1.018019673E1
1.110014692E1,-3.577560425E-2,3.483256531E0,9.573342133E0,1.018740573E1
1.111006342E1,-8.262817383E-2,3.537443848E0,9.558672638E0,1.019257372E1
1.111998042E1,-1.098715210E-1,3.572770386E0,9.346414032E0,1.000660858E1
1.112989742E1,-3.397933960E-2,3.570674744E0,9.287137299E0,9.949964418E0
1.113981442E1,-4.760101318E-2,3.619173889E0,9.303603058E0,9.982871098E0
1.114973142E1,-1.031355286E-1,3.667673035E0,9.305549011E0,1.000278485E1
1.115964842E1,-1.181044006E-1,3.692221985E0,9.265731812E0,9.974980593E0
1.116956542E1,-1.158590698E-1,3.718118134E0,9.140442352E0,9.868409810E0
1.117948242E1,-1.005908203E-1,3.701352997E0,9.182205505E0,9.900658082E0
1.118939942E1,-8.741821289E-2,3.751199341E0,9.126221924E0,9.867475110E0
1.119931642E1,-9.160949707E-2,3.837869110E0,9.103319550E0,9.879679065E0
1.120923342E1,-1.378633118E-1,3.823798370E0,9.104666748E0,9.876001056E0
1.121915042E1,-2.186952209E-1,3.821553040E0,9.110205231E0,9.881696948E0
1.122906742E1,-1.577719116E-1,3.811074829E0,9.035360870E0,9.807493532E0
1.123898442E1,-2.773731995E-1,4.069886627E0,8.859776001E0,9.753796381E0
1.124890142E1,-3.861968994E-2,3.748504944E0,8.968749390E0,9.720660801E0
1.125881842E1,1.058299255E-1,3.872746582E0,9.150321808E0,9.936687338E0
1.126873442E1,-2.643502808E-1,4.101321259E0,9.054071960E0,9.943185415E0
1.127865142E1,-1.881587219E-1,3.901187439E0,9.060508575E0,9.866482797E0
1.128856842E1,-3.847000122E-2,4.250560913E0,9.015452271E0,9.967302928E0
1.129848542E1,-5.254074097E-2,4.089795227E0,9.091194763E0,9.968902033E0
1.130840242E1,-2.854563904E-1,3.945495300E0,9.132808228E0,9.952718455E0
1.131831942E1,-2.387535095E-1,4.083508301E0,9.041647797E0,9.923882212E0
1.132823642E1,1.077758789E-1,4.418212280E0,9.032666473E0,1.005590767E1
1.133815342E1,3.038681030E-2,4.120331726E0,9.098080444E0,9.987648605E0
1.134807042E1,-2.453398132E-1,4.264481964E0,9.019044800E0,9.979437216E0
1.135798742E1,-8.008346558E-2,4.408931580E0,9.045988770E0,1.006354827E1
1.136790442E1,8.562194824E-2,4.442012787E0,9.153465271E0,1.017471057E1
1.137782142E1,-1.327738953E-1,4.410727844E0,9.114695892E0,1.012668901E1
1.138773842E1,-1.547781372E-1,4.447401581E0,9.152417450E0,1.017693875E1
1.139765542E1,-5.718109131E-2,4.418361969E0,8.914262695E0,9.949335232E0
1.140757242E1,1.601669312E-2,4.418361969E0,8.853638763E0,9.894902646E0
1.141748942E1,-1.526824951E-1,4.443809052E0,8.873846741E0,9.925517962E0
1.142740642E1,-2.377056885E-1,4.461322632E0,8.889114990E0,9.948681768E0
1.143732342E1,-2.453398132E-1,4.484524384E0,8.925639038E0,9.991905865E0
1.144724042E1,-2.519261169E-1,4.495601349E0,8.813971252E0,9.897473794E0
1.145715742E1,-1.366658020E-1,4.484374695E0,8.706045685E0,9.794055616E0
1.146707442E1,1.197509766E-3,4.597090302E0,8.628806305E0,9.776990279E0
1.147699142E1,1.082249451E-1,4.679419098E0,8.674161987E0,9.856457879E0
1.148690842E1,-1.317260742E-2,4.687651978E0,8.680299225E0,9.865183689E0
1.149682542E1,-5.224136353E-2,4.691244507E0,8.712781677E0,9.895608558E0
1.150674242E1,-8.681945801E-2,4.653223572E0,8.787626038E0,9.943962922E0
1.151665942E1,-1.001417542E-1,4.638254700E0,8.830437012E0,9.974971321E0
1.152657642E1,-1.422042847E-1,4.756359100E0,8.879983978E0,1.007458631E1
1.153649342E1,-4.340972900E-2,4.750970306E0,9.060358887E0,1.023052816E1
1.154641042E1,-3.832031250E-2,4.884492645E0,9.093140717E0,1.032206108E1
1.155632742E1,-1.426533508E-1,4.878355408E0,9.053173828E0,1.028487520E1
1.156624442E1,-1.185534668E-1,4.999303894E0,8.989855499E0,1.028710825E1
1.157616142E1,-7.529342651E-2,4.968917084E0,8.842112732E0,1.014291692E1
1.158607842E1,-7.993377686E-2,4.946314087E0,8.703650665E0,1.001129099E1
1.159599542E1,-1.448986816E-1,4.986730042E0,8.670719147E0,1.000349152E1
1.160591242E1,-1.678010559E-1,5.008434906E0,8.684490509E0,1.002661223E1
1.161582942E1,-1.839674377E-1,5.076094208E0,8.647966461E0,1.002935194E1
1.162574642E1,-2.863545227E-1,5.131778412E0,8.545878754E0,9.972421584E0
1.163566342E1,-1.544787598E-1,5.190755768E0,8.543783112E0,9.998201788E0
1.164558042E1,-1.152603149E-2,5.239254913E0,8.553512878E0,1.003057862E1
1.165549742E1,6.900650024E-2,5.281317444E0,8.464747467E0,9.977425796E0
1.166541442E1,2.260299683E-2,5.328020325E0,8.385711823E0,9.935213850E0
1.167533142E1,-9.310638428E-2,5.393883362E0,8.405321045E0,9.987595726E0
1.168524842E1,-1.279838562E-1,5.423072662E0,8.457861786E0,1.004796113E1
1.169516542E1,-5.403762817E-2,5.474415894E0,8.405620422E0,1.003128128E1
1.170508242E1,-1.451980591E-1,5.535189514E0,8.353528748E0,1.002201816E1
1.171499842E1,-1.029858398E-1,5.562881927E0,8.298293610E0,9.990892766E0
1.172491542E1,-5.059478760E-2,5.576952667E0,8.202492828E0,9.918964134E0
1.173483242E1,7.933502197E-3,5.618865509E0,8.071814575E0,9.834932795E0
1.174474942E1,5.777984619E-2,5.654192047E0,7.993976440E0,9.791674297E0
1.175466642E1,-3.412902832E-2,5.724246368E0,7.924221497E0,9.775553570E0
1.176458342E1,-9.669891357E-2,5.800138550E0,7.931107178E0,9.826159929E0
1.177450042E1,-6.780899048E-2,5.844745789E0,7.934400330E0,9.854966260E0
1.178441742E1,-9.250762939E-2,5.877677307E0,7.976313171E0,9.908441855E0
1.179433442E1,-7.200027466E-2,5.919739838E0,8.070617065E0,1.000916398E1
1.180425142E1,-1.224453735E-1,5.991740112E0,8.002808075E0,9.998043785E0
1.181416842E1,-1.161584473E-1,6.034102020E0,7.995623016E0,1.001767774E1
1.182408542E1,-9.520202637E-2,6.060297546E0,7.999365234E0,1.003624003E1
1.183400242E1,-6.062393188E-2,6.104455719E0,7.928712158E0,1.000662437E1
1.184391942E1,-5.328918457E-2,6.152056732E0,7.806416473E0,9.939355106E0
1.185383642E1,-8.472381592E-2,6.207291870E0,7.628137207E0,9.834944216E0
1.186375342E1,-9.580078125E-2,6.245612183E0,7.557484131E0,9.804713954E0
1.187367042E1,-1.035845947E-1,6.307583313E0,7.508685608E0,9.806971835E0
1.188358742E1,-1.309776306E-1,6.369404755E0,7.429500275E0,9.786927322E0
1.189350442E1,-1.076261902E-1,6.407874756E0,7.364984436E0,9.762962564E0
1.190342142E1,-1.405577087E-1,6.458918610E0,7.357799377E0,9.791557473E0
1.191333842E1,-1.282832336E-1,6.510261841E0,7.392377472E0,9.851254261E0
1.192325542E1,-7.155120850E-2,6.539900208E0,7.384893036E0,9.864687499E0
1.193317242E1,-3.697311401E-2,6.570436707E0,7.310348053E0,9.829201096E0
1.194308942E1,-1.721420288E-2,6.596033478E0,7.212751007E0,9.774033510E0
1.195300642E1,-2.260299683E-2,6.636449432E0,7.079677734E0,9.703855357E0
1.196292342E1,-2.020797729E-2,6.659202118E0,6.997199249E0,9.659512335E0
1.197284042E1,-5.014572144E-2,6.705455933E0,6.962471466E0,9.666522786E0
1.198275742E1,-6.167175293E-2,6.738237762E0,6.963219910E0,9.689895926E0
1.199267442E1,-3.143463135E-2,6.734046478E0,7.010970612E0,9.721217980E0
1.200259142E1,-5.807922363E-2,6.799310760E0,7.045848083E0,9.791729941E0
1.201250842E1,-8.996292114E-2,6.870712280E0,7.191944275E0,9.946800642E0
1.202242542E1,-1.282832336E-1,6.909032593E0,7.312294006E0,1.006085640E1
1.203234242E1,-1.505868530E-1,6.939718781E0,7.302863617E0,1.007542506E1
1.204225942E1,-1.371148682E-1,6.973997498E0,7.276069336E0,1.007951519E1
1.205217642E1,-1.423539734E-1,6.987918549E0,7.286248169E0,1.009656787E1
1.206209342E1,-1.019380188E-1,7.005282440E0,7.246281281E0,1.007933360E1
1.207201042E1,-1.960922241E-2,7.010371857E0,7.107819214E0,9.983325702E0
1.208192742E1,-2.933898926E-2,7.038213959E0,6.984625397E0,9.915760608E0
1.209184442E1,-5.912704468E-2,7.077432404E0,6.919211426E0,9.897930702E0
1.210176142E1,-7.484436035E-2,7.106771393E0,6.880891113E0,9.892343697E0
1.211167754E1,-2.978805542E-2,7.111411743E0,6.864125977E0,9.883789240E0
1.212159454E1,-3.996688843E-2,7.179969177E0,6.847809906E0,9.921998551E0
1.213151154E1,1.437011719E-2,7.214098206E0,6.680607605E0,9.832290547E0
1.214142854E1,3.592529297E-2,7.212301941E0,6.558162231E0,9.748234803E0
1.215134454E1,4.655319214E-2,7.245532837E0,6.450386353E0,9.700896731E0
1.216126154E1,1.282832336E-1,7.267986145E0,6.352639618E0,9.653813200E0
1.217117854E1,1.621128845E-1,7.294481049E0,6.329737244E0,9.659260216E0
1.218109554E1,5.718109131E-2,7.348967743E0,6.375092926E0,9.728946828E0
1.219101254E1,-1.916015625E-2,7.390581207E0,6.312073975E0,9.719225049E0
1.220092954E1,2.125579834E-2,7.396119690E0,6.343209229E0,9.743682137E0
1.221084654E1,8.622070312E-2,7.410639496E0,6.302793274E0,9.728834195E0
1.222076354E1,9.071136475E-2,7.431146851E0,6.255491638E0,9.713976925E0
1.223068054E1,3.173400879E-2,7.467820587E0,6.248905334E0,9.737462156E0
1.224059754E1,-5.298980713E-2,7.508236542E0,6.287824402E0,9.793526413E0
1.225051454E1,-1.800755310E-1,7.560926971E0,6.367458801E0,9.886585632E0
1.226043154E1,-2.157014465E-1,7.589816895E0,6.468498688E0,9.974633972E0
1.227034854E1,-1.604663086E-1,7.607480164E0,6.447691956E0,9.973576862E0
1.228026554E1,-1.380130005E-1,7.499853973E0,6.414461060E0,9.869760275E0
1.229018254E1,-1.351689148E-1,7.588170319E0,6.351741486E0,9.896626664E0
1.230009954E1,-1.131646729E-1,7.647297363E0,6.366111603E0,9.950946696E0
1.231001654E1,-8.547225952E-2,7.793992310E0,6.555617523E0,1.018477996E1
1.231993354E1,-1.459465027E-1,7.727380829E0,6.479126587E0,1.008527621E1
1.232985054E1,-1.749861145E-1,7.779322815E0,6.282136230E0,1.000068594E1
1.233976754E1,-5.972579956E-2,7.694149933E0,6.269562378E0,9.925266887E0
1.234968454E1,-3.427871704E-2,7.702382813E0,6.201454010E0,9.888675738E0
1.235960154E1,-1.291813660E-1,7.768994293E0,6.145769806E0,9.906787908E0
1.236951854E1,-8.726852417E-2,7.755222931E0,6.087391205E0,9.859382850E0
1.237943554E1,-2.245330811E-2,7.759264526E0,6.052513733E0,9.840711998E0
1.238935254E1,-4.775070190E-2,7.790848846E0,5.974226532E0,9.817891247E0
1.239926954E1,-5.313949585E-2,7.838000793E0,5.920787659E0,9.823075218E0
1.240918654E1,-7.619155884E-2,7.854765930E0,5.959257660E0,9.859812616E0
1.241910354E1,-9.220825195E-2,7.881560211E0,5.954317932E0,9.878329604E0
1.242902054E1,-5.029541016E-2,7.903414764E0,5.937552795E0,9.885394669E0
1.243893754E1,-4.266128540E-2,7.909102936E0,5.879174194E0,9.854969226E0
1.244885454E1,-8.307723999E-2,7.937992859E0,5.879174194E0,9.878427084E0
1.245877154E1,-8.247848511E-2,7.960146790E0,5.860912170E0,9.885394837E0
1.246868854E1,-6.451583862E-2,7.973020020E0,5.837710419E0,9.881906368E0
1.247860554E1,-9.654922485E-2,7.999365234E0,5.785469055E0,9.872731035E0
1.248852254E1,-1.327738953E-1,8.024512939E0,5.728437653E0,9.860295876E0
1.249843954E1,-1.465452576E-1,8.062982941E0,5.699248352E0,9.874948162E0
1.250835654E1,-1.124162292E-1,8.060887299E0,5.662125549E0,9.851406356E0
1.251827354E1,-1.064286804E-1,8.077203369E0,5.659580841E0,9.863234593E0
1.252819054E1,-1.181044006E-1,8.098309479E0,5.716312866E0,9.913263733E0
1.253810754E1,-1.052311707E-1,8.121660919E0,5.713468781E0,9.930567717E0
1.254802454E1,-8.996292114E-2,8.146060181E0,5.707630920E0,9.947031744E0
1.255794154E1,-9.744735718E-2,8.163274384E0,5.659880219E0,9.933921116E0
1.256785754E1,-1.273851013E-1,8.194559326E0,5.624403992E0,9.939866688E0
1.257777454E1,-1.121168518E-1,8.220006409E0,5.610782318E0,9.952987178E0
1.258769154E1,-1.552272034E-1,8.238268433E0,5.548212433E0,9.933570529E0
1.259760854E1,-1.228944397E-1,8.250692596E0,5.520819397E0,9.928165902E0
1.260752554E1,-4.745132446E-2,8.241262207E0,5.473667450E0,9.893517562E0
1.261744254E1,3.562591553E-2,8.241411896E0,5.390440521E0,9.847791034E0
1.262735954E1,3.068618774E-2,8.253836060E0,5.337001648E0,9.829055801E0
1.263727654E1,-6.301895142E-2,8.305328979E0,5.299429779E0,9.852229028E0
1.264719354E1,-9.849517822E-2,8.328830109E0,5.336253204E0,9.892153989E0
1.265711054E1,-1.422042847E-1,8.346493378E0,5.272336121E0,9.873282227E0
1.266702754E1,-1.284329224E-1,8.367000732E0,5.203479309E0,9.853902435E0
1.267694454E1,-5.718109131E-2,8.378227386E0,5.167254639E0,9.843702775E0
1.268686154E1,-9.969268799E-2,8.425678711E0,5.141807556E0,9.871179530E0
1.269677854E1,-9.460327148E-2,8.446335754E0,5.127138062E0,9.881147816E0
1.270669554E1,-1.368154907E-1,8.460855560E0,5.143603821E0,9.902598424E0
1.271661254E1,-1.544787598E-1,8.463100891E0,5.092110901E0,9.878134126E0
1.272652954E1,-1.115180969E-1,8.460406494E0,4.994064789E0,9.825049488E0
1.273644654E1,-7.604187012E-2,8.482710114E0,4.931794281E0,9.812479201E0
1.274636354E1,-1.691482544E-2,8.512797546E0,4.886139221E0,9.815414646E0
1.275628054E1,-1.646575928E-2,8.549920349E0,4.844825134E0,9.827193886E0
1.276619754E1,-2.110610962E-2,8.577612762E0,4.803211670E0,9.830906800E0
1.277611454E1,-6.571334839E-2,8.589438171E0,4.776716766E0,9.828519187E0
1.278603154E1,-1.591191101E-1,8.630003815E0,4.761298828E0,9.857598656E0
1.279594854E1,-1.498384094E-1,8.619974670E0,4.765789490E0,9.850845869E0
