"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.623246375E0,-4.571493530E-1,9.217831421E0,3.103795624E0,9.737091399E0
9.633164375E0,-5.117857361E-1,9.303153992E0,2.956052856E0,9.774909070E0
9.643081375E0,-5.571414185E-1,9.078770599E0,3.114573212E0,9.614314767E0
9.652999375E0,-7.472460938E-1,9.220226440E0,2.632425842E0,9.617724167E0
9.662917375E0,-6.026467896E-1,9.491312714E0,2.461481323E0,9.823802242E0
9.672835375E0,-5.786965942E-1,9.403445435E0,2.511926422E0,9.750356411E0
9.682753375E0,-6.532415771E-1,9.402397614E0,2.406246185E0,9.727375090E0
9.692670375E0,-7.105723572E-1,9.432185669E0,2.372865601E0,9.752001370E0
9.702588375E0,-7.195536804E-1,9.396260376E0,2.321372681E0,9.705474624E0
9.712506375E0,-7.791297913E-1,9.446555786E0,2.068548431E0,9.701719026E0
9.722424375E0,-8.153544617E-1,9.488318939E0,1.909429321E0,9.712822428E0
9.732342375E0,-8.146060181E-1,9.575886841E0,1.805245972E0,9.778553307E0
9.742259375E0,-7.804769897E-1,9.638756104E0,1.609453125E0,9.803321015E0
9.752177375E0,-7.831713867E-1,9.652976532E0,1.522034912E0,9.803565863E0
9.762095375E0,-8.069718933E-1,9.602980499E0,1.510658569E0,9.754513182E0
9.772013375E0,-8.598120117E-1,9.551936646E0,1.461111603E0,9.701217320E0
9.781930375E0,-8.800199890E-1,9.506131897E0,1.375190277E0,9.645316331E0
9.791848375E0,-8.554710388E-1,9.484876099E0,1.314865723E0,9.613718176E0
9.801766375E0,-8.253836060E-1,9.479936371E0,1.290167084E0,9.602863260E0
9.811684375E0,-8.093669128E-1,9.449848938E0,1.256187744E0,9.567273770E0
9.821602375E0,-7.979905701E-1,9.423952789E0,1.178499298E0,9.530820307E0
9.831520375E0,-7.839198303E-1,9.421857147E0,1.083746338E0,9.516324318E0
9.841437375E0,-7.741900635E-1,9.399703217E0,1.012494507E0,9.485722742E0
9.851355375E0,-8.132588196E-1,9.358389130E0,9.862989807E-1,9.445296326E0
9.861273375E0,-8.487350464E-1,9.354048157E0,9.990225220E-1,9.445454679E0
9.871191375E0,-8.931925964E-1,9.443112946E0,1.022373962E0,9.540200398E0
9.881109375E0,-9.458830261E-1,9.496701508E0,1.054107971E0,9.601727857E0
9.891026375E0,-9.756710815E-1,9.516909485E0,1.088087311E0,9.628469982E0
9.900944375E0,-1.028211823E0,9.557624817E0,1.131497040E0,9.679137216E0
9.910862375E0,-1.065933380E0,9.574090576E0,1.139131165E0,9.700363093E0
9.920780375E0,-1.065334625E0,9.487869873E0,1.142873383E0,9.615652456E0
9.930698375E0,-1.084794159E0,9.526040497E0,1.121767273E0,9.653009258E0
9.940615375E0,-1.087937622E0,9.601034546E0,1.067879333E0,9.721308497E0
9.950533375E0,-1.088087311E0,9.649683380E0,1.031355286E0,9.765450172E0
9.960451375E0,-1.091829529E0,9.702673187E0,1.001267853E0,9.815115690E0
9.970369375E0,-1.107247467E0,9.719588013E0,1.006806335E0,9.834126656E0
9.980287375E0,-1.114582214E0,9.720935211E0,9.945318604E-1,9.835037799E0
9.990204375E0,-1.101110229E0,9.721983032E0,9.815089417E-1,9.833247562E0
1.000012238E1,-1.071172485E0,9.718390503E0,1.001267853E0,9.828380425E0
1.001004038E1,-1.061592407E0,9.698781281E0,1.015039215E0,9.809364983E0
1.001995837E1,-1.090033264E0,9.698481903E0,1.026714935E0,9.813402432E0
1.002987638E1,-1.137185211E0,9.703870697E0,1.055904236E0,9.827167978E0
1.003979338E1,-1.143921204E0,9.700278168E0,1.040486298E0,9.822757453E0
1.004971138E1,-1.130598907E0,9.645791473E0,9.523196411E-1,9.758404569E0
1.005962937E1,-1.101559296E0,9.615404663E0,8.909472656E-1,9.719219452E0
1.006954738E1,-1.056203613E0,9.643246765E0,8.922944641E-1,9.741866539E0
1.007946538E1,-1.001866608E0,9.681716766E0,8.776249695E-1,9.772901403E0
1.008938238E1,-9.669891357E-1,9.708660736E0,8.536747742E-1,9.793973754E0
1.009930037E1,-9.765692139E-1,9.693093109E0,8.795709229E-1,9.781788510E0
1.010921838E1,-9.987231445E-1,9.639504547E0,8.693920898E-1,9.730022530E0
1.011913638E1,-1.003812561E0,9.626930695E0,8.539741516E-1,9.716723013E0
1.012905438E1,-1.021475830E0,9.672735443E0,8.387059021E-1,9.762614989E0
1.013897137E1,-1.041983185E0,9.674681396E0,8.264314270E-1,9.765663213E0
1.014888938E1,-1.091679840E0,9.658814392E0,8.381071472E-1,9.756376578E0
1.015880738E1,-1.143023071E0,9.680818634E0,8.352630615E-1,9.783783294E0
1.016872538E1,-1.158890076E0,9.717492371E0,8.544232178E-1,9.823579959E0
1.017864338E1,-1.142274628E0,9.724976807E0,8.499325562E-1,9.828649478E0
1.018856138E1,-1.132694550E0,9.687105560E0,8.446934509E-1,9.789612766E0
1.019847838E1,-1.147813110E0,9.655820618E0,8.726852417E-1,9.762885141E0
1.020839638E1,-1.122216339E0,9.630972290E0,8.743318176E-1,9.735473943E0
1.021831438E1,-1.076561279E0,9.608818359E0,8.750802612E-1,9.708457134E0
1.022823238E1,-1.063538361E0,9.641001434E0,8.551716614E-1,9.737111536E0
1.023815038E1,-1.060544586E0,9.636361084E0,8.535250854E-1,9.732045768E0
1.024806738E1,-1.109941864E0,9.591005402E0,7.982899475E-1,9.687962758E0
1.025798538E1,-1.121018829E0,9.667795715E0,7.899073792E-1,9.764574280E0
1.026790338E1,-1.121467896E0,9.695488129E0,8.117619324E-1,9.793831616E0
1.027782138E1,-1.140777740E0,9.702523499E0,8.512797546E-1,9.806376156E0
1.028773938E1,-1.132993927E0,9.702523499E0,8.695417786E-1,9.807076036E0
1.029765638E1,-1.110989685E0,9.688752136E0,8.409512329E-1,9.788432715E0
1.030757438E1,-1.082548828E0,9.644743652E0,8.159532166E-1,9.739546793E0
1.031749238E1,-1.051712952E0,9.617200928E0,7.970924377E-1,9.707317352E0
1.032741038E1,-1.012344818E0,9.608369293E0,7.789801025E-1,9.692905267E0
1.033732838E1,-9.773176575E-1,9.582772522E0,7.656578064E-1,9.662862458E0
1.034724638E1,-9.491761780E-1,9.577982483E0,7.991880798E-1,9.658021819E0
1.035716338E1,-9.539662170E-1,9.611512756E0,8.080197144E-1,9.692477747E0
1.036708137E1,-9.939331055E-1,9.630972290E0,8.372090149E-1,9.718253403E0
1.037699938E1,-1.041234741E0,9.667196960E0,8.858578491E-1,9.763381125E0
1.038691738E1,-1.113684082E0,9.712702332E0,9.054670715E-1,9.818184630E0
1.039683538E1,-1.196761322E0,9.753717041E0,9.198371887E-1,9.869819362E0
1.040675338E1,-1.250649261E0,9.792336731E0,9.385482788E-1,9.916393251E0
1.041667075E1,-1.266067200E0,9.825567627E0,9.809101868E-1,9.955244354E0
1.042658875E1,-1.223256226E0,9.841135254E0,1.051712952E0,9.972482089E0
1.043650675E1,-1.186732178E0,9.859546967E0,1.138682098E0,9.995778938E0
1.044642475E1,-1.135538635E0,9.848470001E0,1.191971283E0,9.985119173E0
1.045634275E1,-1.101409607E0,9.811047821E0,1.254990234E0,9.952123540E0
1.046625975E1,-1.060245209E0,9.762548676E0,1.304986267E0,9.906284152E0
1.047617775E1,-1.012943573E0,9.689051514E0,1.343605957E0,9.834076006E0
1.048609575E1,-9.921368408E-1,9.644444275E0,1.360969849E0,9.790397327E0
1.049601375E1,-9.924362183E-1,9.665999451E0,1.364861755E0,9.812202741E0
1.050593175E1,-9.891430664E-1,9.715845795E0,1.356179810E0,9.859781295E0
1.051584975E1,-9.538165283E-1,9.714348907E0,1.298849030E0,9.847098530E0
1.052576675E1,-9.038204956E-1,9.665700073E0,1.248104553E0,9.787768610E0
1.053568475E1,-8.795709229E-1,9.647737427E0,1.227597198E0,9.765217732E0
1.054560275E1,-8.610095215E-1,9.637259216E0,1.206042023E0,9.750519984E0
1.055552075E1,-8.794212341E-1,9.652826843E0,1.213825836E0,9.768511705E0
1.056543875E1,-8.904981995E-1,9.668244781E0,1.212927704E0,9.784637848E0
1.057535675E1,-8.946894836E-1,9.694290619E0,1.204994202E0,9.809778331E0
1.058527375E1,-8.795709229E-1,9.726623383E0,1.199306030E0,9.839673896E0
1.059519175E1,-8.755293274E-1,9.740843811E0,1.187031555E0,9.851884777E0
1.060510975E1,-8.890013123E-1,9.746382294E0,1.200054474E0,9.860143097E0
1.061502775E1,-9.051676941E-1,9.737999725E0,1.205293579E0,9.853968734E0
1.062494575E1,-9.090596008E-1,9.747430115E0,1.219663696E0,9.865412446E0
1.063486275E1,-9.029223633E-1,9.743238831E0,1.241518250E0,9.863434456E0
1.064478075E1,-8.904981995E-1,9.762548676E0,1.271755371E0,9.885226624E0
1.065469875E1,-8.565188599E-1,9.781110077E0,1.296304321E0,9.903743928E0
1.066461675E1,-8.397537231E-1,9.773176575E0,1.309776306E0,9.896245786E0
1.067453475E1,-8.375083923E-1,9.747579803E0,1.329834595E0,9.873458988E0
1.068445275E1,-8.511300659E-1,9.748627625E0,1.347797241E0,9.878092951E0
1.069436975E1,-8.493338013E-1,9.729617157E0,1.377285919E0,9.863251717E0
1.070428775E1,-8.482859802E-1,9.730066223E0,1.384321289E0,9.864589360E0
1.071420575E1,-8.443940735E-1,9.727072449E0,1.379082184E0,9.860568312E0
1.072412375E1,-8.336164856E-1,9.722731476E0,1.361418915E0,9.852912527E0
1.073404175E1,-8.204438782E-1,9.722881165E0,1.380728760E0,9.854641455E0
1.074395975E1,-7.993377686E-1,9.728868713E0,1.388512573E0,9.859908442E0
1.075387675E1,-7.723937988E-1,9.761650543E0,1.377884674E0,9.888628807E0
1.076379475E1,-7.554789734E-1,9.830207977E0,1.405128021E0,9.958821321E0
1.077371275E1,-7.376660156E-1,9.880802765E0,1.483864288E0,1.001879572E1
1.078363075E1,-7.479945374E-1,9.882149963E0,1.406175842E0,1.000968103E1
1.079354875E1,-8.027806091E-1,9.898466034E0,1.384021912E0,1.002694386E1
1.080346675E1,-8.795709229E-1,9.905651093E0,1.386566620E0,1.004082345E1
1.081338375E1,-9.029223633E-1,9.780960388E0,1.260528717E0,9.903099896E0
1.082330175E1,-6.879693604E-1,9.619146881E0,1.197809143E0,9.717820502E0
1.083321975E1,-6.056405640E-1,9.593550110E0,1.098715210E0,9.675235362E0
1.084313775E1,-6.765930176E-1,9.663155365E0,9.915380859E-1,9.737427663E0
1.085305575E1,-7.307803345E-1,9.659413147E0,9.809101868E-1,9.736554166E0
1.086297375E1,-7.725434875E-1,9.641151123E0,9.252259827E-1,9.716206129E0
1.087289175E1,-8.502319336E-1,9.674531708E0,8.913963318E-1,9.752643002E0
1.088280875E1,-9.491761780E-1,9.802365875E0,1.009201355E0,9.899787853E0
1.089272675E1,-9.524693298E-1,9.822723541E0,1.202599182E0,9.941797644E0
1.090264475E1,-8.824150085E-1,9.856702881E0,1.286275177E0,9.979366301E0
1.091256275E1,-8.378077698E-1,9.865384827E0,1.226848755E0,9.976617538E0
1.092248075E1,-8.331674194E-1,9.814790039E0,1.237626343E0,9.927536977E0
1.093239875E1,-8.574169922E-1,9.803563385E0,1.298250275E0,9.926251695E0
1.094231575E1,-8.493338013E-1,9.751621399E0,1.269210663E0,9.870480410E0
1.095223375E1,-7.592211914E-1,9.695338440E0,1.191073151E0,9.797686438E0
1.096215175E1,-7.101232910E-1,9.649982758E0,1.052760773E0,9.733177670E0
1.097206975E1,-7.182064819E-1,9.604477386E0,8.753796387E-1,9.670992500E0
1.098198775E1,-7.457492065E-1,9.624835052E0,7.857160950E-1,9.685604857E0
1.099190575E1,-6.777905273E-1,9.588161316E0,6.481521606E-1,9.633916060E0
1.100182275E1,-6.744973755E-1,9.608518982E0,5.084925842E-1,9.645576626E0
1.101174075E1,-6.459068298E-1,9.739047546E0,4.528083801E-1,9.770940496E0
1.102165875E1,-6.138734436E-1,9.952353973E0,4.812492371E-1,9.982874889E0
1.103157675E1,-5.773493958E-1,1.000773880E1,5.507048035E-1,1.003949421E1
1.104149475E1,-5.427713013E-1,9.863588562E0,6.081852722E-1,9.897215231E0
1.105141275E1,-4.864883423E-1,9.620793457E0,4.933740234E-1,9.645711771E0
1.106132975E1,-4.278103638E-1,9.536219330E0,5.866300964E-1,9.563819095E0
1.107124775E1,-2.282752991E-1,9.470805359E0,3.710783386E-1,9.480820792E0
1.108116575E1,8.816665649E-2,9.338779907E0,-2.627037048E-1,9.342890171E0
1.109108375E1,2.269281006E-1,9.288484497E0,-5.468128967E-1,9.307332860E0
1.110100175E1,3.113525391E-1,9.232650604E0,-8.605604553E-1,9.277895337E0
1.111091975E1,1.546284485E-1,9.201964417E0,-1.115630035E0,9.270635871E0
1.112083775E1,1.257385254E-2,9.220076752E0,-1.369951172E0,9.321305682E0
1.113075475E1,-5.743556213E-1,9.242230682E0,-2.323168945E-1,9.262973794E0
1.114067275E1,-8.327183533E-1,8.821006622E0,3.243754578E-1,8.866160224E0
1.115059075E1,-3.927832031E-1,8.418942719E0,-8.803193665E-1,8.473950515E0
1.116050875E1,-5.924679565E-1,8.875044250E0,-6.128256226E-1,8.915883802E0
1.117042675E1,-4.266128540E-1,9.283095703E0,-4.869374084E-1,9.305641966E0
1.118034475E1,-5.893244934E-1,9.564061432E0,-6.370751953E-1,9.603355624E0
1.119026175E1,-7.479945374E-1,9.916877747E0,-6.478527832E-1,9.966126293E0
1.120017975E1,-9.244775391E-1,1.018841309E1,-6.204597473E-1,1.024906777E1
1.121009775E1,-1.231040039E0,1.056143738E1,-9.618997192E-1,1.067636034E1
1.122001575E1,-1.315165100E0,1.090227859E1,-1.485211487E0,1.108129916E1
1.122993375E1,-1.089135132E0,1.052775742E1,-1.590442657E0,1.070277531E1
1.123985175E1,-8.854087830E-1,1.016940262E1,-1.531914368E0,1.032218291E1
1.124976975E1,-6.776408386E-1,9.799072723E0,-1.486408997E0,9.934305967E0
1.125968675E1,-5.490582275E-1,9.565857697E0,-1.698517914E0,9.730984612E0
1.126960475E1,-4.092489624E-1,9.445657654E0,-1.747765503E0,9.614708393E0
1.127952275E1,-3.299139404E-1,9.361233215E0,-1.764830017E0,9.531849532E0
1.128944075E1,-2.926414490E-1,9.320068817E0,-1.862427063E0,9.508835698E0
1.129935875E1,-2.157014465E-1,9.309291229E0,-1.937121735E0,9.511144564E0
1.130927675E1,-1.597178650E-1,9.226812744E0,-2.020797729E0,9.446862266E0
1.131919475E1,-1.122665405E-1,9.035660248E0,-2.105521545E0,9.278414782E0
1.132911175E1,-7.170089722E-2,8.859776001E0,-2.243833923E0,9.139779127E0
1.133902975E1,-3.517684937E-2,8.774752808E0,-2.426603851E0,9.104171049E0
1.134894775E1,5.658233643E-2,8.692424011E0,-2.566263428E0,9.063506205E0
1.135886575E1,1.166075134E-1,8.636290741E0,-2.693648529E0,9.047367433E0
1.136878375E1,1.157093811E-1,8.676407318E0,-2.883004761E0,9.143585132E0
1.137870175E1,1.826202393E-1,8.662336578E0,-3.061882782E0,9.189371650E0
1.138861875E1,1.716929626E-1,8.606951752E0,-3.297642517E0,9.218651913E0
1.139853675E1,1.001417542E-1,8.435408478E0,-3.512745209E0,9.138135667E0
1.140845475E1,1.916015625E-2,8.299491119E0,-3.725153503E0,9.097180254E0
1.141837229E1,-4.685256958E-2,8.270451508E0,-3.905977478E0,9.146541607E0
1.142829029E1,-3.173400879E-2,8.230634308E0,-4.058061218E0,9.176721038E0
1.143820829E1,-6.017486572E-2,8.152496796E0,-4.194727020E0,9.168563671E0
1.144812629E1,-9.056167603E-2,8.118367767E0,-4.441563721E0,9.254381930E0
1.145804329E1,-9.175918579E-2,8.046217804E0,-4.668641510E0,9.303023930E0
1.146796129E1,-8.936416626E-2,7.906707916E0,-4.877157898E0,9.290354417E0
1.147787929E1,-1.511856079E-1,7.914192352E0,-5.107977905E0,9.420654752E0
1.148779729E1,-2.206411743E-1,7.862849121E0,-5.303321686E0,9.486743368E0
1.149771529E1,-2.522254944E-1,7.616611176E0,-5.387895813E0,9.333049062E0
1.150763329E1,-2.944377136E-1,7.334747314E0,-5.523364105E0,9.186553367E0
1.151755129E1,-2.956352234E-1,7.096742249E0,-5.629942474E0,9.063520452E0
1.152746829E1,-3.077600098E-1,6.846911774E0,-5.768554230E0,8.958299781E0
1.153738629E1,-3.309617615E-1,6.589147797E0,-5.991291046E0,8.911900626E0
1.154730429E1,-2.706372070E-1,6.463259583E0,-6.271208954E0,9.009718679E0
1.155722229E1,-3.487747192E-2,6.385271759E0,-6.449039154E0,9.075407312E0
1.156714029E1,1.615141296E-1,6.341263275E0,-6.704857178E0,9.229995477E0
1.157705829E1,2.354603577E-1,6.294111328E0,-6.977590027E0,9.399895828E0
1.158697629E1,2.842588806E-1,6.223607941E0,-7.130272522E0,9.468626360E0
1.159689329E1,3.507206726E-1,6.172115021E0,-7.294481049E0,9.561770892E0
1.160681129E1,3.411405945E-1,5.982758789E0,-7.403903503E0,9.525101927E0
1.161672929E1,2.674937439E-1,5.742658081E0,-7.557334442E0,9.495418822E0
1.162664729E1,2.424957275E-1,5.555397491E0,-7.708819427E0,9.505111384E0
1.163656529E1,2.353106689E-1,5.387446747E0,-7.823780365E0,9.502183579E0
1.164648329E1,2.366578674E-1,5.219346313E0,-8.020171967E0,9.571872401E0
1.165640129E1,2.368075562E-1,5.087171173E0,-8.215665436E0,9.666051258E0
1.166631829E1,9.954299927E-2,5.032983856E0,-8.317603455E0,9.722312612E0
1.167623629E1,3.951782227E-2,4.970114594E0,-8.362360382E0,9.727932560E0
1.168615429E1,3.951782227E-2,4.881349182E0,-8.458011475E0,9.765607488E0
1.169607229E1,6.391708374E-2,4.699776764E0,-8.560847626E0,9.766273552E0
1.170599029E1,1.142124939E-1,4.519850922E0,-8.687184906E0,9.793328262E0
1.171590829E1,2.185455322E-1,4.414619751E0,-8.750353546E0,9.803331927E0
1.172582629E1,2.911445618E-1,4.187691650E0,-8.819659424E0,9.767697726E0
1.173574329E1,3.474275208E-1,3.928430786E0,-9.018895111E0,9.843461960E0
1.174566129E1,5.505551147E-1,3.677702179E0,-9.159901886E0,9.885970201E0
1.175557929E1,7.310797119E-1,3.260370026E0,-9.355694733E0,9.934460941E0
1.176549729E1,9.440867615E-1,2.951711884E0,-9.612859955E0,1.010004848E1
1.177541529E1,1.193318481E0,2.809208221E0,-9.691745911E0,1.016098414E1
1.178533329E1,1.279239807E0,2.683918762E0,-9.832153931E0,1.027186085E1
1.179525129E1,1.277742920E0,2.616109772E0,-9.951455841E0,1.036861276E1
1.180516829E1,1.214125214E0,2.640958099E0,-1.004231689E1,1.045451521E1
1.181508629E1,1.165027313E0,2.762954407E0,-1.008198441E1,1.051844167E1
1.182500429E1,1.064735870E0,2.879412231E0,-1.009859985E1,1.055492285E1
1.183492229E1,9.241781616E-1,2.922372894E0,-1.012015503E1,1.057411492E1
1.184484029E1,8.533753967E-1,2.949017487E0,-1.007764343E1,1.053488732E1
1.185475829E1,7.191046143E-1,2.919977875E0,-9.990973663E0,1.043374032E1
1.186467629E1,6.132746887E-1,2.899470520E0,-9.863738251E0,1.029933820E1
1.187459429E1,5.116360474E-1,2.790497131E0,-9.768685913E0,1.017230899E1
1.188451129E1,4.766088867E-1,2.674039307E0,-9.731563110E0,1.010351240E1
1.189442929E1,4.686753845E-1,2.550097046E0,-9.640851746E0,9.983419952E0
1.190434729E1,3.538641357E-1,2.409389648E0,-9.578730927E0,9.883443958E0
1.191426529E1,2.365081787E-1,2.202819214E0,-9.545949097E0,9.799667993E0
1.192418329E1,1.923500061E-1,2.029928741E0,-9.445957031E0,9.663524898E0
1.193410129E1,1.966909790E-1,1.950593719E0,-9.373507690E0,9.576332786E0
1.194401929E1,2.466870117E-1,1.939516754E0,-9.325158234E0,9.527914557E0
1.195393729E1,3.239263916E-1,1.977537689E0,-9.327553253E0,9.540379097E0
1.196385429E1,4.156855774E-1,1.912123718E0,-9.292675781E0,9.496464331E0
1.197377229E1,4.346960449E-1,1.741478577E0,-9.222471771E0,9.395514560E0
1.198369029E1,4.290078735E-1,1.599274292E0,-9.187594299E0,9.335610051E0
1.199360829E1,4.933740234E-1,1.559457092E0,-9.244176636E0,9.387764698E0
1.200352629E1,6.861730957E-1,1.545386353E0,-9.322314148E0,9.474417849E0
1.201344429E1,7.900570679E-1,1.357077942E0,-9.350904694E0,9.481838920E0
1.202336229E1,8.077203369E-1,1.189127197E0,-9.347012787E0,9.456906665E0
1.203327929E1,8.315208435E-1,1.038240967E0,-9.360634460E0,9.454673380E0
1.204319729E1,8.180488586E-1,9.494755554E-1,-9.436227264E0,9.519090962E0
1.205311529E1,8.376580811E-1,8.348139954E-1,-9.468859406E0,9.542425473E0
1.206303329E1,8.322692871E-1,7.490423584E-1,-9.524393921E0,9.589985202E0
1.207295129E1,8.925938416E-1,7.367678833E-1,-9.603728943E0,9.673218714E0
1.208286929E1,1.005608826E0,7.464976501E-1,-9.689500580E0,9.770103855E0
1.209278729E1,1.043779449E0,6.900650024E-1,-9.797126770E0,9.876707862E0
1.210270529E1,1.101110229E0,6.216572571E-1,-9.867779846E0,9.948466242E0
1.211262229E1,1.183888092E0,5.357359314E-1,-9.992320862E0,1.007646169E1
1.212254029E1,1.259031830E0,3.469784546E-1,-1.010847931E1,1.019249278E1
1.213245829E1,1.291065216E0,1.559756470E-1,-1.009859985E1,1.018198884E1
1.214237629E1,1.157243500E0,-1.122665405E-2,-1.010443771E1,1.017049655E1
1.215229429E1,1.050665131E0,-8.637039185E-2,-1.020143600E1,1.025576197E1
1.216221229E1,1.101110229E0,-1.197509766E-3,-1.026430527E1,1.032319756E1
1.217213029E1,1.220561829E0,1.278341675E-1,-1.036953644E1,1.044190589E1
1.218204829E1,1.161434784E0,2.418969727E-1,-1.046174469E1,1.052879608E1
1.219196529E1,1.009650421E0,3.366499329E-1,-1.038405624E1,1.043845540E1
1.220188329E1,8.652008057E-1,3.206332397E-1,-1.015009277E1,1.019194591E1
1.221180129E1,7.024891663E-1,2.520758057E-1,-1.011790970E1,1.014539945E1
1.222171929E1,7.015910339E-1,2.365081787E-1,-1.004171814E1,1.006897558E1
1.223163729E1,7.761360168E-1,2.140548706E-1,-9.977351990E0,1.000978318E1
1.224155529E1,8.402027893E-1,2.622546387E-1,-9.974507904E0,1.001326751E1
1.225147329E1,8.436456299E-1,3.362008667E-1,-9.870174866E0,9.911867677E0
1.226139029E1,7.598199463E-1,3.734733582E-1,-9.803264008E0,9.839755785E0
1.227130829E1,6.518943787E-1,3.556604004E-1,-9.704768829E0,9.733139197E0
1.228122629E1,7.080276489E-1,3.644920349E-1,-9.627080383E0,9.659960368E0
1.229114429E1,8.581654358E-1,3.210823059E-1,-9.593550110E0,9.637206311E0
1.230106229E1,9.741741943E-1,2.442919922E-1,-9.610764313E0,9.663099121E0
1.231098029E1,1.012045441E0,1.392105103E-1,-9.559720459E0,9.614149510E0
1.232089829E1,8.842112732E-1,-2.290237427E-2,-9.549242249E0,9.590118957E0
1.233081629E1,7.403604126E-1,-3.314108276E-1,-9.499545593E0,9.534114178E0
1.234073329E1,6.691085815E-1,-4.619393921E-1,-9.437424774E0,9.472385162E0
1.235065129E1,5.821394348E-1,-4.514611816E-1,-9.462123413E0,9.490757768E0
1.236056929E1,4.634362793E-1,-3.454815674E-1,-9.467661896E0,9.485291375E0
1.237048729E1,4.532574463E-1,-1.128652954E-1,-9.542506256E0,9.553931470E0
1.238040529E1,4.397854614E-1,5.972579956E-2,-9.701924744E0,9.712070951E0
1.239032329E1,4.357438660E-1,8.128097534E-2,-9.653575287E0,9.663746434E0
1.240024129E1,3.423381042E-1,-6.915618896E-2,-9.377100220E0,9.383602000E0
1.241015929E1,-4.565505981E-2,-2.992277527E-1,-1.130015121E1,1.130420449E1
1.242007592E1,1.161584473E0,8.351133728E-1,-1.168829407E1,1.177552169E1
1.242999392E1,6.640191650E-1,-2.630030823E-1,-1.338771011E1,1.340674734E1
1.243991192E1,9.770182800E-1,-9.868977356E-1,-8.979976044E0,9.086721169E0
1.244982992E1,8.613088989E-1,-7.568261719E-1,-8.835975494E0,8.910056218E0
1.245974792E1,3.978726196E-1,-1.216969299E-1,-9.834848328E0,9.843645381E0
1.246966592E1,3.863465881E-1,5.318440247E-1,-9.591155090E0,9.613655794E0
1.247958392E1,2.574645996E-1,3.553610229E-1,-9.445208588E0,9.455397122E0
1.248950192E1,2.043251038E-1,2.724334717E-2,-9.448202362E0,9.450450721E0
1.249941892E1,5.710624695E-1,1.212478638E-2,-9.871222687E0,9.887734659E0
1.250933692E1,6.602769470E-1,-7.723937988E-2,-9.882748718E0,9.905082221E0
1.251925492E1,5.688171387E-1,-1.347198486E-1,-9.459728394E0,9.477772083E0
1.252917292E1,3.857478333E-1,-1.308279419E-1,-9.654922485E0,9.663511036E0
1.253909092E1,3.314108276E-1,-9.834548950E-2,-9.756561127E0,9.762683545E0
1.254900892E1,3.174897766E-1,-1.134640503E-1,-9.680668945E0,9.686538343E0
1.255892692E1,2.294728088E-1,-9.565109253E-2,-9.674681396E0,9.677875130E0
1.256884492E1,3.462300110E-1,-5.254074097E-2,-9.678273926E0,9.684607474E0
1.257876292E1,4.999603271E-1,-6.286926270E-2,-9.681866455E0,9.694970393E0
1.258867992E1,4.900808716E-1,-6.556365967E-2,-9.672885132E0,9.685514164E0
1.259859792E1,4.923262024E-1,-9.340576172E-2,-9.635013885E0,9.648036189E0
1.260851592E1,4.831951904E-1,-9.819580078E-2,-9.631421356E0,9.644034288E0
1.261843392E1,4.427792358E-1,-1.374142456E-1,-9.661209412E0,9.672326681E0
1.262835192E1,4.047583008E-1,-2.106120300E-1,-9.686656494E0,9.697396596E0
1.263826992E1,4.273612976E-1,-1.248403931E-1,-9.673483887E0,9.683724145E0
1.264818792E1,4.550537109E-1,-1.037342834E-1,-9.652826843E0,9.664103722E0
1.265810592E1,4.363426208E-1,-9.864486694E-2,-9.635013885E0,9.645393629E0
1.266802292E1,4.495152283E-1,-7.963439941E-2,-9.647138672E0,9.657934051E0
1.267794092E1,4.164340210E-1,-8.262817383E-2,-9.644743652E0,9.654083324E0
1.268785892E1,3.882925415E-1,-1.023870850E-1,-9.651779022E0,9.660129011E0
1.269777692E1,4.065545654E-1,-9.490264893E-2,-9.628277893E0,9.637324749E0
1.270769492E1,4.249662781E-1,-1.585203552E-1,-9.587412872E0,9.598135789E0
1.271761292E1,4.671784973E-1,-2.227368164E-1,-9.616153107E0,9.630071028E0
1.272753092E1,3.977229309E-1,-2.395019531E-2,-9.617500305E0,9.625750322E0
1.273744892E1,4.818479919E-1,-2.469863892E-2,-9.566157074E0,9.578316589E0
1.274736692E1,4.629872131E-1,6.227050781E-2,-9.547445984E0,9.558868112E0
1.275728392E1,4.104464722E-1,-1.487905884E-1,-9.591753845E0,9.601684580E0
1.276720192E1,3.091072083E-1,6.137237549E-3,-9.640103302E0,9.645059699E0
1.277711992E1,4.005670166E-1,-1.490899658E-1,-9.659712524E0,9.669163759E0
1.278703792E1,3.552113342E-1,-9.056167603E-2,-9.732910309E0,9.739811065E0
1.279695592E1,3.559597778E-1,-3.592529297E-2,-9.731263733E0,9.737838150E0
1.280687392E1,2.386038208E-1,-1.552272034E-1,-9.626930695E0,9.631138140E0
1.281679192E1,2.806663513E-1,-1.441502380E-1,-9.689799957E0,9.694935590E0
1.282670992E1,2.740800476E-1,-1.287322998E-1,-9.685009918E0,9.689742463E0
1.283662692E1,2.254312134E-1,-1.817221069E-1,-9.799072723E0,9.803349856E0
1.284654492E1,2.347119141E-1,-7.768844604E-2,-9.730066223E0,9.733206763E0
1.285646292E1,2.436932373E-1,-6.331832886E-2,-9.719438324E0,9.722699056E0
